KOKkommuneregion0000_kode,KOKkommuneregion0000,KOKfunksjon0000_kode,KOKfunksjon0000,KOKart0000_kode,KOKart0000,ContentsCode_kode,ContentsCode,Tid_kode,Tid,verdi
1130,Strand,325,Tilrettelegging og bistand for næringslivet,AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2021,2021,-1632.0
1130,Strand,325,Tilrettelegging og bistand for næringslivet,AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2022,2022,-6924.0
1130,Strand,325,Tilrettelegging og bistand for næringslivet,AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2023,2023,-2481.0
1130,Strand,325,Tilrettelegging og bistand for næringslivet,AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2024,2024,1918.0
1130,Strand,325,Tilrettelegging og bistand for næringslivet,AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2015,2015,3742.0
1130,Strand,325,Tilrettelegging og bistand for næringslivet,AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2016,2016,5206.0
1130,Strand,325,Tilrettelegging og bistand for næringslivet,AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2017,2017,5699.0
1130,Strand,325,Tilrettelegging og bistand for næringslivet,AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2018,2018,4399.0
1130,Strand,325,Tilrettelegging og bistand for næringslivet,AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2019,2019,3706.0
1130,Strand,325,Tilrettelegging og bistand for næringslivet,AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2020,2020,2379.0
1130,Strand,325,Tilrettelegging og bistand for næringslivet,AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2021,2021,2097.0
1130,Strand,325,Tilrettelegging og bistand for næringslivet,AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2022,2022,7945.0
1130,Strand,325,Tilrettelegging og bistand for næringslivet,AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2023,2023,12259.0
1130,Strand,325,Tilrettelegging og bistand for næringslivet,AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2024,2024,15011.0
1130,Strand,325,Tilrettelegging og bistand for næringslivet,AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2015,2015,0.0
1130,Strand,325,Tilrettelegging og bistand for næringslivet,AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2016,2016,3.0
1130,Strand,325,Tilrettelegging og bistand for næringslivet,AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2017,2017,432.0
1130,Strand,325,Tilrettelegging og bistand for næringslivet,AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2018,2018,1443.0
1130,Strand,325,Tilrettelegging og bistand for næringslivet,AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2019,2019,70.0
1130,Strand,325,Tilrettelegging og bistand for næringslivet,AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2020,2020,164.0
1130,Strand,325,Tilrettelegging og bistand for næringslivet,AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2021,2021,65.0
1130,Strand,325,Tilrettelegging og bistand for næringslivet,AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2022,2022,3409.0
1130,Strand,325,Tilrettelegging og bistand for næringslivet,AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2023,2023,372.0
1130,Strand,325,Tilrettelegging og bistand for næringslivet,AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2024,2024,67.0
1130,Strand,329,Landbruksforvaltning og landbruksbasert næringsutvikling,AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2015,2015,985.0
1130,Strand,329,Landbruksforvaltning og landbruksbasert næringsutvikling,AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2016,2016,879.0
1130,Strand,329,Landbruksforvaltning og landbruksbasert næringsutvikling,AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2017,2017,1057.0
1130,Strand,329,Landbruksforvaltning og landbruksbasert næringsutvikling,AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2018,2018,1126.0
1130,Strand,329,Landbruksforvaltning og landbruksbasert næringsutvikling,AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2019,2019,1167.0
1130,Strand,329,Landbruksforvaltning og landbruksbasert næringsutvikling,AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2020,2020,1153.0
1130,Strand,329,Landbruksforvaltning og landbruksbasert næringsutvikling,AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2021,2021,1129.0
1130,Strand,329,Landbruksforvaltning og landbruksbasert næringsutvikling,AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2022,2022,1321.0
1130,Strand,329,Landbruksforvaltning og landbruksbasert næringsutvikling,AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2023,2023,1427.0
1130,Strand,329,Landbruksforvaltning og landbruksbasert næringsutvikling,AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2024,2024,1445.0
1130,Strand,329,Landbruksforvaltning og landbruksbasert næringsutvikling,AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2015,2015,1130.0
1130,Strand,329,Landbruksforvaltning og landbruksbasert næringsutvikling,AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2016,2016,1037.0
1130,Strand,329,Landbruksforvaltning og landbruksbasert næringsutvikling,AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2017,2017,1208.0
1130,Strand,329,Landbruksforvaltning og landbruksbasert næringsutvikling,AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2018,2018,1266.0
1130,Strand,329,Landbruksforvaltning og landbruksbasert næringsutvikling,AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2019,2019,1419.0
1130,Strand,329,Landbruksforvaltning og landbruksbasert næringsutvikling,AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2020,2020,1373.0
1130,Strand,329,Landbruksforvaltning og landbruksbasert næringsutvikling,AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2021,2021,1321.0
1130,Strand,329,Landbruksforvaltning og landbruksbasert næringsutvikling,AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2022,2022,1603.0
1130,Strand,329,Landbruksforvaltning og landbruksbasert næringsutvikling,AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2023,2023,1605.0
1130,Strand,329,Landbruksforvaltning og landbruksbasert næringsutvikling,AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2024,2024,2111.0
1130,Strand,329,Landbruksforvaltning og landbruksbasert næringsutvikling,AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2015,2015,1103.0
1130,Strand,329,Landbruksforvaltning og landbruksbasert næringsutvikling,AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2016,2016,1012.0
1130,Strand,329,Landbruksforvaltning og landbruksbasert næringsutvikling,AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2017,2017,1189.0
1130,Strand,329,Landbruksforvaltning og landbruksbasert næringsutvikling,AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2018,2018,1242.0
1130,Strand,329,Landbruksforvaltning og landbruksbasert næringsutvikling,AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2019,2019,1311.0
1130,Strand,329,Landbruksforvaltning og landbruksbasert næringsutvikling,AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2020,2020,1283.0
1130,Strand,329,Landbruksforvaltning og landbruksbasert næringsutvikling,AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2021,2021,1261.0
1130,Strand,329,Landbruksforvaltning og landbruksbasert næringsutvikling,AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2022,2022,1555.0
1130,Strand,329,Landbruksforvaltning og landbruksbasert næringsutvikling,AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2023,2023,1567.0
1130,Strand,329,Landbruksforvaltning og landbruksbasert næringsutvikling,AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2024,2024,2058.0
1130,Strand,329,Landbruksforvaltning og landbruksbasert næringsutvikling,AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2015,2015,1086.0
1130,Strand,329,Landbruksforvaltning og landbruksbasert næringsutvikling,AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2016,2016,993.0
1130,Strand,329,Landbruksforvaltning og landbruksbasert næringsutvikling,AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2017,2017,1163.0
1130,Strand,329,Landbruksforvaltning og landbruksbasert næringsutvikling,AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2018,2018,1222.0
1130,Strand,329,Landbruksforvaltning og landbruksbasert næringsutvikling,AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2019,2019,1349.0
1130,Strand,329,Landbruksforvaltning og landbruksbasert næringsutvikling,AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2020,2020,1265.0
1130,Strand,329,Landbruksforvaltning og landbruksbasert næringsutvikling,AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2021,2021,1220.0
1130,Strand,329,Landbruksforvaltning og landbruksbasert næringsutvikling,AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2022,2022,1522.0
1130,Strand,329,Landbruksforvaltning og landbruksbasert næringsutvikling,AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2023,2023,1532.0
1130,Strand,329,Landbruksforvaltning og landbruksbasert næringsutvikling,AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2024,2024,1557.0
1130,Strand,329,Landbruksforvaltning og landbruksbasert næringsutvikling,AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2015,2015,0.0
1130,Strand,329,Landbruksforvaltning og landbruksbasert næringsutvikling,AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2016,2016,0.0
1130,Strand,329,Landbruksforvaltning og landbruksbasert næringsutvikling,AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2017,2017,0.0
1130,Strand,329,Landbruksforvaltning og landbruksbasert næringsutvikling,AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2018,2018,0.0
1130,Strand,329,Landbruksforvaltning og landbruksbasert næringsutvikling,AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2019,2019,0.0
1130,Strand,329,Landbruksforvaltning og landbruksbasert næringsutvikling,AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2020,2020,0.0
1130,Strand,329,Landbruksforvaltning og landbruksbasert næringsutvikling,AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2021,2021,0.0
1130,Strand,329,Landbruksforvaltning og landbruksbasert næringsutvikling,AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2022,2022,0.0
1130,Strand,329,Landbruksforvaltning og landbruksbasert næringsutvikling,AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2023,2023,0.0
1130,Strand,329,Landbruksforvaltning og landbruksbasert næringsutvikling,AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2024,2024,0.0
1130,Strand,330,Samferdsel og transporttiltak,AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2015,2015,479.0
1130,Strand,330,Samferdsel og transporttiltak,AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2016,2016,488.0
1130,Strand,330,Samferdsel og transporttiltak,AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2017,2017,1037.0
1130,Strand,330,Samferdsel og transporttiltak,AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2018,2018,649.0
1130,Strand,330,Samferdsel og transporttiltak,AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2019,2019,1166.0
1130,Strand,330,Samferdsel og transporttiltak,AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2020,2020,971.0
1130,Strand,330,Samferdsel og transporttiltak,AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2021,2021,1235.0
1130,Strand,330,Samferdsel og transporttiltak,AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2022,2022,891.0
1130,Strand,330,Samferdsel og transporttiltak,AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2023,2023,1002.0
1130,Strand,330,Samferdsel og transporttiltak,AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2024,2024,1301.0
1130,Strand,330,Samferdsel og transporttiltak,AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2015,2015,1436.0
1130,Strand,330,Samferdsel og transporttiltak,AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2016,2016,1330.0
1130,Strand,330,Samferdsel og transporttiltak,AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2017,2017,1670.0
1130,Strand,330,Samferdsel og transporttiltak,AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2018,2018,1484.0
1130,Strand,330,Samferdsel og transporttiltak,AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2019,2019,3051.0
1130,Strand,330,Samferdsel og transporttiltak,AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2020,2020,2563.0
1130,Strand,330,Samferdsel og transporttiltak,AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2021,2021,2614.0
1130,Strand,330,Samferdsel og transporttiltak,AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2022,2022,2454.0
1130,Strand,330,Samferdsel og transporttiltak,AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2023,2023,2335.0
1130,Strand,330,Samferdsel og transporttiltak,AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2024,2024,2771.0
1130,Strand,330,Samferdsel og transporttiltak,AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2015,2015,423.0
1130,Strand,330,Samferdsel og transporttiltak,AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2016,2016,220.0
1130,Strand,330,Samferdsel og transporttiltak,AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2017,2017,349.0
1130,Strand,330,Samferdsel og transporttiltak,AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2018,2018,478.0
1130,Strand,330,Samferdsel og transporttiltak,AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2019,2019,1007.0
1130,Strand,330,Samferdsel og transporttiltak,AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2020,2020,1227.0
1130,Strand,330,Samferdsel og transporttiltak,AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2021,2021,1102.0
1130,Strand,330,Samferdsel og transporttiltak,AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2022,2022,1159.0
1130,Strand,330,Samferdsel og transporttiltak,AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2023,2023,1205.0
1130,Strand,330,Samferdsel og transporttiltak,AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2024,2024,1573.0
1130,Strand,330,Samferdsel og transporttiltak,AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2015,2015,1291.0
1130,Strand,330,Samferdsel og transporttiltak,AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2016,2016,1139.0
1130,Strand,330,Samferdsel og transporttiltak,AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2017,2017,1464.0
1130,Strand,330,Samferdsel og transporttiltak,AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2018,2018,1384.0
1130,Strand,330,Samferdsel og transporttiltak,AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2019,2019,3051.0
1130,Strand,330,Samferdsel og transporttiltak,AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2020,2020,2438.0
1130,Strand,330,Samferdsel og transporttiltak,AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2021,2021,2489.0
1130,Strand,330,Samferdsel og transporttiltak,AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2022,2022,2454.0
1130,Strand,330,Samferdsel og transporttiltak,AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2023,2023,2335.0
1130,Strand,330,Samferdsel og transporttiltak,AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2024,2024,2771.0
1130,Strand,330,Samferdsel og transporttiltak,AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2015,2015,66.0
1130,Strand,330,Samferdsel og transporttiltak,AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2016,2016,446.0
1130,Strand,330,Samferdsel og transporttiltak,AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2017,2017,724.0
1130,Strand,330,Samferdsel og transporttiltak,AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2018,2018,6664.0
1130,Strand,330,Samferdsel og transporttiltak,AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2019,2019,4455.0
1130,Strand,330,Samferdsel og transporttiltak,AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2020,2020,1623.0
1130,Strand,330,Samferdsel og transporttiltak,AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2021,2021,5425.0
1130,Strand,330,Samferdsel og transporttiltak,AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2022,2022,1501.0
1130,Strand,330,Samferdsel og transporttiltak,AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2023,2023,444.0
1130,Strand,330,Samferdsel og transporttiltak,AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2024,2024,1949.0
1130,Strand,332,Kommunale veier,AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2015,2015,1679.0
1130,Strand,332,Kommunale veier,AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2016,2016,1681.0
1130,Strand,332,Kommunale veier,AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2017,2017,2339.0
1130,Strand,332,Kommunale veier,AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2018,2018,1950.0
1130,Strand,332,Kommunale veier,AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2019,2019,2557.0
1130,Strand,332,Kommunale veier,AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2020,2020,2819.0
1130,Strand,332,Kommunale veier,AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2021,2021,2124.0
1130,Strand,332,Kommunale veier,AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2022,2022,2615.0
1130,Strand,332,Kommunale veier,AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2023,2023,3362.0
1130,Strand,332,Kommunale veier,AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2024,2024,4127.0
1130,Strand,332,Kommunale veier,AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2015,2015,13306.0
1130,Strand,332,Kommunale veier,AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2016,2016,11115.0
1130,Strand,332,Kommunale veier,AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2017,2017,30129.0
1130,Strand,332,Kommunale veier,AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2018,2018,13677.0
1130,Strand,332,Kommunale veier,AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2019,2019,12929.0
1130,Strand,332,Kommunale veier,AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2020,2020,16097.0
1130,Strand,332,Kommunale veier,AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2021,2021,15624.0
1130,Strand,332,Kommunale veier,AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2022,2022,18234.0
1130,Strand,332,Kommunale veier,AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2023,2023,19240.0
1130,Strand,332,Kommunale veier,AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2024,2024,20139.0
1130,Strand,332,Kommunale veier,AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2015,2015,7568.0
1130,Strand,332,Kommunale veier,AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2016,2016,7116.0
1130,Strand,332,Kommunale veier,AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2017,2017,4168.0
1130,Strand,332,Kommunale veier,AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2018,2018,5658.0
1130,Strand,332,Kommunale veier,AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2019,2019,9246.0
1130,Strand,332,Kommunale veier,AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2020,2020,7731.0
1130,Strand,332,Kommunale veier,AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2021,2021,7724.0
1130,Strand,332,Kommunale veier,AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2022,2022,9554.0
1130,Strand,332,Kommunale veier,AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2023,2023,16513.0
1130,Strand,332,Kommunale veier,AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2024,2024,10797.0
1130,Strand,332,Kommunale veier,AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2015,2015,7160.0
1130,Strand,332,Kommunale veier,AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2016,2016,9115.0
1130,Strand,332,Kommunale veier,AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2017,2017,10100.0
