KOKkommuneregion0000_kode,KOKkommuneregion0000,ContentsCode_kode,ContentsCode,Tid_kode,Tid,verdi
1130,Strand,KOSskattenebolig0000,Eiendomsskatten for en enebolig på 120 kvm (kr),2024,2024,3265.0
1130,Strand,KOSskattenebolig0000,Eiendomsskatten for en enebolig på 120 kvm (kr),2025,2025,
1130,Strand,KOSEiendomsskatt0000,Eiendomsskatt i alt (1000 kr),2007,2007,12509.0
1130,Strand,KOSEiendomsskatt0000,Eiendomsskatt i alt (1000 kr),2008,2008,11559.0
1130,Strand,KOSEiendomsskatt0000,Eiendomsskatt i alt (1000 kr),2009,2009,17231.0
1130,Strand,KOSEiendomsskatt0000,Eiendomsskatt i alt (1000 kr),2010,2010,18349.0
1130,Strand,KOSEiendomsskatt0000,Eiendomsskatt i alt (1000 kr),2011,2011,23400.0
1130,Strand,KOSEiendomsskatt0000,Eiendomsskatt i alt (1000 kr),2012,2012,29612.0
1130,Strand,KOSEiendomsskatt0000,Eiendomsskatt i alt (1000 kr),2013,2013,28008.0
1130,Strand,KOSEiendomsskatt0000,Eiendomsskatt i alt (1000 kr),2014,2014,28907.0
1130,Strand,KOSEiendomsskatt0000,Eiendomsskatt i alt (1000 kr),2015,2015,29450.0
1130,Strand,KOSEiendomsskatt0000,Eiendomsskatt i alt (1000 kr),2016,2016,29731.0
1130,Strand,KOSEiendomsskatt0000,Eiendomsskatt i alt (1000 kr),2017,2017,30597.0
1130,Strand,KOSEiendomsskatt0000,Eiendomsskatt i alt (1000 kr),2018,2018,30779.0
1130,Strand,KOSEiendomsskatt0000,Eiendomsskatt i alt (1000 kr),2019,2019,32870.0
1130,Strand,KOSEiendomsskatt0000,Eiendomsskatt i alt (1000 kr),2020,2020,34761.0
1130,Strand,KOSEiendomsskatt0000,Eiendomsskatt i alt (1000 kr),2021,2021,36943.0
1130,Strand,KOSEiendomsskatt0000,Eiendomsskatt i alt (1000 kr),2022,2022,36827.0
1130,Strand,KOSEiendomsskatt0000,Eiendomsskatt i alt (1000 kr),2023,2023,38351.0
1130,Strand,KOSEiendomsskatt0000,Eiendomsskatt i alt (1000 kr),2024,2024,38567.0
1130,Strand,KOSEiendomsskatt0000,Eiendomsskatt i alt (1000 kr),2025,2025,
1130,Strand,KOSeiendomsskatt0007,Eiendomsskatt fra boliger og fritidsboliger (1000 kr),2007,2007,9233.0
1130,Strand,KOSeiendomsskatt0007,Eiendomsskatt fra boliger og fritidsboliger (1000 kr),2008,2008,8445.0
1130,Strand,KOSeiendomsskatt0007,Eiendomsskatt fra boliger og fritidsboliger (1000 kr),2009,2009,10527.0
1130,Strand,KOSeiendomsskatt0007,Eiendomsskatt fra boliger og fritidsboliger (1000 kr),2010,2010,10709.0
1130,Strand,KOSeiendomsskatt0007,Eiendomsskatt fra boliger og fritidsboliger (1000 kr),2011,2011,12814.0
1130,Strand,KOSeiendomsskatt0007,Eiendomsskatt fra boliger og fritidsboliger (1000 kr),2012,2012,17222.0
1130,Strand,KOSeiendomsskatt0007,Eiendomsskatt fra boliger og fritidsboliger (1000 kr),2013,2013,17512.0
1130,Strand,KOSeiendomsskatt0007,Eiendomsskatt fra boliger og fritidsboliger (1000 kr),2014,2014,18040.0
1130,Strand,KOSeiendomsskatt0007,Eiendomsskatt fra boliger og fritidsboliger (1000 kr),2015,2015,18451.0
1130,Strand,KOSeiendomsskatt0007,Eiendomsskatt fra boliger og fritidsboliger (1000 kr),2016,2016,18766.0
1130,Strand,KOSeiendomsskatt0007,Eiendomsskatt fra boliger og fritidsboliger (1000 kr),2017,2017,19089.0
1130,Strand,KOSeiendomsskatt0007,Eiendomsskatt fra boliger og fritidsboliger (1000 kr),2018,2018,19371.0
1130,Strand,KOSeiendomsskatt0007,Eiendomsskatt fra boliger og fritidsboliger (1000 kr),2019,2019,19687.0
1130,Strand,KOSeiendomsskatt0007,Eiendomsskatt fra boliger og fritidsboliger (1000 kr),2020,2020,21668.0
1130,Strand,KOSeiendomsskatt0007,Eiendomsskatt fra boliger og fritidsboliger (1000 kr),2021,2021,23059.0
1130,Strand,KOSeiendomsskatt0007,Eiendomsskatt fra boliger og fritidsboliger (1000 kr),2022,2022,23206.0
1130,Strand,KOSeiendomsskatt0007,Eiendomsskatt fra boliger og fritidsboliger (1000 kr),2023,2023,23870.0
1130,Strand,KOSeiendomsskatt0007,Eiendomsskatt fra boliger og fritidsboliger (1000 kr),2024,2024,24247.0
1130,Strand,KOSeiendomsskatt0007,Eiendomsskatt fra boliger og fritidsboliger (1000 kr),2025,2025,
1130,Strand,KOSeiendomsskatt0008,Herav eiendomsskatt fra boliger (1000 kr),2007,2007,
1130,Strand,KOSeiendomsskatt0008,Herav eiendomsskatt fra boliger (1000 kr),2008,2008,
1130,Strand,KOSeiendomsskatt0008,Herav eiendomsskatt fra boliger (1000 kr),2009,2009,
1130,Strand,KOSeiendomsskatt0008,Herav eiendomsskatt fra boliger (1000 kr),2010,2010,
1130,Strand,KOSeiendomsskatt0008,Herav eiendomsskatt fra boliger (1000 kr),2011,2011,
1130,Strand,KOSeiendomsskatt0008,Herav eiendomsskatt fra boliger (1000 kr),2012,2012,
1130,Strand,KOSeiendomsskatt0008,Herav eiendomsskatt fra boliger (1000 kr),2013,2013,
1130,Strand,KOSeiendomsskatt0008,Herav eiendomsskatt fra boliger (1000 kr),2014,2014,
1130,Strand,KOSeiendomsskatt0008,Herav eiendomsskatt fra boliger (1000 kr),2015,2015,
1130,Strand,KOSeiendomsskatt0008,Herav eiendomsskatt fra boliger (1000 kr),2016,2016,
1130,Strand,KOSeiendomsskatt0008,Herav eiendomsskatt fra boliger (1000 kr),2017,2017,
1130,Strand,KOSeiendomsskatt0008,Herav eiendomsskatt fra boliger (1000 kr),2018,2018,
1130,Strand,KOSeiendomsskatt0008,Herav eiendomsskatt fra boliger (1000 kr),2019,2019,
1130,Strand,KOSeiendomsskatt0008,Herav eiendomsskatt fra boliger (1000 kr),2020,2020,
1130,Strand,KOSeiendomsskatt0008,Herav eiendomsskatt fra boliger (1000 kr),2021,2021,
1130,Strand,KOSeiendomsskatt0008,Herav eiendomsskatt fra boliger (1000 kr),2022,2022,
1130,Strand,KOSeiendomsskatt0008,Herav eiendomsskatt fra boliger (1000 kr),2023,2023,
1130,Strand,KOSeiendomsskatt0008,Herav eiendomsskatt fra boliger (1000 kr),2024,2024,
1130,Strand,KOSeiendomsskatt0008,Herav eiendomsskatt fra boliger (1000 kr),2025,2025,
1130,Strand,KOSeiendomsskatt0009,Herav eiendomsskatt fra fritidsboliger (1000 kr),2007,2007,
1130,Strand,KOSeiendomsskatt0009,Herav eiendomsskatt fra fritidsboliger (1000 kr),2008,2008,
1130,Strand,KOSeiendomsskatt0009,Herav eiendomsskatt fra fritidsboliger (1000 kr),2009,2009,
1130,Strand,KOSeiendomsskatt0009,Herav eiendomsskatt fra fritidsboliger (1000 kr),2010,2010,
1130,Strand,KOSeiendomsskatt0009,Herav eiendomsskatt fra fritidsboliger (1000 kr),2011,2011,
1130,Strand,KOSeiendomsskatt0009,Herav eiendomsskatt fra fritidsboliger (1000 kr),2012,2012,
1130,Strand,KOSeiendomsskatt0009,Herav eiendomsskatt fra fritidsboliger (1000 kr),2013,2013,
1130,Strand,KOSeiendomsskatt0009,Herav eiendomsskatt fra fritidsboliger (1000 kr),2014,2014,
1130,Strand,KOSeiendomsskatt0009,Herav eiendomsskatt fra fritidsboliger (1000 kr),2015,2015,
1130,Strand,KOSeiendomsskatt0009,Herav eiendomsskatt fra fritidsboliger (1000 kr),2016,2016,
1130,Strand,KOSeiendomsskatt0009,Herav eiendomsskatt fra fritidsboliger (1000 kr),2017,2017,
1130,Strand,KOSeiendomsskatt0009,Herav eiendomsskatt fra fritidsboliger (1000 kr),2018,2018,
1130,Strand,KOSeiendomsskatt0009,Herav eiendomsskatt fra fritidsboliger (1000 kr),2019,2019,
1130,Strand,KOSeiendomsskatt0009,Herav eiendomsskatt fra fritidsboliger (1000 kr),2020,2020,
1130,Strand,KOSeiendomsskatt0009,Herav eiendomsskatt fra fritidsboliger (1000 kr),2021,2021,
1130,Strand,KOSeiendomsskatt0009,Herav eiendomsskatt fra fritidsboliger (1000 kr),2022,2022,
1130,Strand,KOSeiendomsskatt0009,Herav eiendomsskatt fra fritidsboliger (1000 kr),2023,2023,
1130,Strand,KOSeiendomsskatt0009,Herav eiendomsskatt fra fritidsboliger (1000 kr),2024,2024,
1130,Strand,KOSeiendomsskatt0009,Herav eiendomsskatt fra fritidsboliger (1000 kr),2025,2025,
1130,Strand,KOSEiendomsskatt0002,Eiendomsskatt fra annen eiendom enn boliger og fritidsboliger (1000 kr),2007,2007,3276.0
1130,Strand,KOSEiendomsskatt0002,Eiendomsskatt fra annen eiendom enn boliger og fritidsboliger (1000 kr),2008,2008,3114.0
1130,Strand,KOSEiendomsskatt0002,Eiendomsskatt fra annen eiendom enn boliger og fritidsboliger (1000 kr),2009,2009,6704.0
1130,Strand,KOSEiendomsskatt0002,Eiendomsskatt fra annen eiendom enn boliger og fritidsboliger (1000 kr),2010,2010,7640.0
1130,Strand,KOSEiendomsskatt0002,Eiendomsskatt fra annen eiendom enn boliger og fritidsboliger (1000 kr),2011,2011,10586.0
1130,Strand,KOSEiendomsskatt0002,Eiendomsskatt fra annen eiendom enn boliger og fritidsboliger (1000 kr),2012,2012,12390.0
1130,Strand,KOSEiendomsskatt0002,Eiendomsskatt fra annen eiendom enn boliger og fritidsboliger (1000 kr),2013,2013,10496.0
1130,Strand,KOSEiendomsskatt0002,Eiendomsskatt fra annen eiendom enn boliger og fritidsboliger (1000 kr),2014,2014,10867.0
1130,Strand,KOSEiendomsskatt0002,Eiendomsskatt fra annen eiendom enn boliger og fritidsboliger (1000 kr),2015,2015,10999.0
1130,Strand,KOSEiendomsskatt0002,Eiendomsskatt fra annen eiendom enn boliger og fritidsboliger (1000 kr),2016,2016,10965.0
1130,Strand,KOSEiendomsskatt0002,Eiendomsskatt fra annen eiendom enn boliger og fritidsboliger (1000 kr),2017,2017,11508.0
1130,Strand,KOSEiendomsskatt0002,Eiendomsskatt fra annen eiendom enn boliger og fritidsboliger (1000 kr),2018,2018,11408.0
1130,Strand,KOSEiendomsskatt0002,Eiendomsskatt fra annen eiendom enn boliger og fritidsboliger (1000 kr),2019,2019,13183.0
1130,Strand,KOSEiendomsskatt0002,Eiendomsskatt fra annen eiendom enn boliger og fritidsboliger (1000 kr),2020,2020,13093.0
1130,Strand,KOSEiendomsskatt0002,Eiendomsskatt fra annen eiendom enn boliger og fritidsboliger (1000 kr),2021,2021,13884.0
1130,Strand,KOSEiendomsskatt0002,Eiendomsskatt fra annen eiendom enn boliger og fritidsboliger (1000 kr),2022,2022,13621.0
1130,Strand,KOSEiendomsskatt0002,Eiendomsskatt fra annen eiendom enn boliger og fritidsboliger (1000 kr),2023,2023,14481.0
1130,Strand,KOSEiendomsskatt0002,Eiendomsskatt fra annen eiendom enn boliger og fritidsboliger (1000 kr),2024,2024,14320.0
1130,Strand,KOSEiendomsskatt0002,Eiendomsskatt fra annen eiendom enn boliger og fritidsboliger (1000 kr),2025,2025,
1130,Strand,KOSeiendomsskatt0006,Herav eiendomsskatt fra vannkraftanlegg (1000 kr),2007,2007,
1130,Strand,KOSeiendomsskatt0006,Herav eiendomsskatt fra vannkraftanlegg (1000 kr),2008,2008,
1130,Strand,KOSeiendomsskatt0006,Herav eiendomsskatt fra vannkraftanlegg (1000 kr),2009,2009,
1130,Strand,KOSeiendomsskatt0006,Herav eiendomsskatt fra vannkraftanlegg (1000 kr),2010,2010,
1130,Strand,KOSeiendomsskatt0006,Herav eiendomsskatt fra vannkraftanlegg (1000 kr),2011,2011,
1130,Strand,KOSeiendomsskatt0006,Herav eiendomsskatt fra vannkraftanlegg (1000 kr),2012,2012,
1130,Strand,KOSeiendomsskatt0006,Herav eiendomsskatt fra vannkraftanlegg (1000 kr),2013,2013,
1130,Strand,KOSeiendomsskatt0006,Herav eiendomsskatt fra vannkraftanlegg (1000 kr),2014,2014,
1130,Strand,KOSeiendomsskatt0006,Herav eiendomsskatt fra vannkraftanlegg (1000 kr),2015,2015,
1130,Strand,KOSeiendomsskatt0006,Herav eiendomsskatt fra vannkraftanlegg (1000 kr),2016,2016,
1130,Strand,KOSeiendomsskatt0006,Herav eiendomsskatt fra vannkraftanlegg (1000 kr),2017,2017,
1130,Strand,KOSeiendomsskatt0006,Herav eiendomsskatt fra vannkraftanlegg (1000 kr),2018,2018,
1130,Strand,KOSeiendomsskatt0006,Herav eiendomsskatt fra vannkraftanlegg (1000 kr),2019,2019,
1130,Strand,KOSeiendomsskatt0006,Herav eiendomsskatt fra vannkraftanlegg (1000 kr),2020,2020,
1130,Strand,KOSeiendomsskatt0006,Herav eiendomsskatt fra vannkraftanlegg (1000 kr),2021,2021,
1130,Strand,KOSeiendomsskatt0006,Herav eiendomsskatt fra vannkraftanlegg (1000 kr),2022,2022,
1130,Strand,KOSeiendomsskatt0006,Herav eiendomsskatt fra vannkraftanlegg (1000 kr),2023,2023,2128.0
1130,Strand,KOSeiendomsskatt0006,Herav eiendomsskatt fra vannkraftanlegg (1000 kr),2024,2024,2143.0
1130,Strand,KOSeiendomsskatt0006,Herav eiendomsskatt fra vannkraftanlegg (1000 kr),2025,2025,
1130,Strand,KOSeiendomsskatt0004,Herav eiendomsskatt fra vindkraftverk (1000 kr),2007,2007,
1130,Strand,KOSeiendomsskatt0004,Herav eiendomsskatt fra vindkraftverk (1000 kr),2008,2008,
1130,Strand,KOSeiendomsskatt0004,Herav eiendomsskatt fra vindkraftverk (1000 kr),2009,2009,
1130,Strand,KOSeiendomsskatt0004,Herav eiendomsskatt fra vindkraftverk (1000 kr),2010,2010,
1130,Strand,KOSeiendomsskatt0004,Herav eiendomsskatt fra vindkraftverk (1000 kr),2011,2011,
1130,Strand,KOSeiendomsskatt0004,Herav eiendomsskatt fra vindkraftverk (1000 kr),2012,2012,
1130,Strand,KOSeiendomsskatt0004,Herav eiendomsskatt fra vindkraftverk (1000 kr),2013,2013,
1130,Strand,KOSeiendomsskatt0004,Herav eiendomsskatt fra vindkraftverk (1000 kr),2014,2014,
1130,Strand,KOSeiendomsskatt0004,Herav eiendomsskatt fra vindkraftverk (1000 kr),2015,2015,
1130,Strand,KOSeiendomsskatt0004,Herav eiendomsskatt fra vindkraftverk (1000 kr),2016,2016,
1130,Strand,KOSeiendomsskatt0004,Herav eiendomsskatt fra vindkraftverk (1000 kr),2017,2017,
1130,Strand,KOSeiendomsskatt0004,Herav eiendomsskatt fra vindkraftverk (1000 kr),2018,2018,
1130,Strand,KOSeiendomsskatt0004,Herav eiendomsskatt fra vindkraftverk (1000 kr),2019,2019,
1130,Strand,KOSeiendomsskatt0004,Herav eiendomsskatt fra vindkraftverk (1000 kr),2020,2020,
1130,Strand,KOSeiendomsskatt0004,Herav eiendomsskatt fra vindkraftverk (1000 kr),2021,2021,
1130,Strand,KOSeiendomsskatt0004,Herav eiendomsskatt fra vindkraftverk (1000 kr),2022,2022,
1130,Strand,KOSeiendomsskatt0004,Herav eiendomsskatt fra vindkraftverk (1000 kr),2023,2023,0.0
1130,Strand,KOSeiendomsskatt0004,Herav eiendomsskatt fra vindkraftverk (1000 kr),2024,2024,0.0
1130,Strand,KOSeiendomsskatt0004,Herav eiendomsskatt fra vindkraftverk (1000 kr),2025,2025,
1130,Strand,KOSeiendomsskatt0003,Herav eiendomsskatt fra petroleumsanlegg (1000 kr),2007,2007,
1130,Strand,KOSeiendomsskatt0003,Herav eiendomsskatt fra petroleumsanlegg (1000 kr),2008,2008,
1130,Strand,KOSeiendomsskatt0003,Herav eiendomsskatt fra petroleumsanlegg (1000 kr),2009,2009,
1130,Strand,KOSeiendomsskatt0003,Herav eiendomsskatt fra petroleumsanlegg (1000 kr),2010,2010,
1130,Strand,KOSeiendomsskatt0003,Herav eiendomsskatt fra petroleumsanlegg (1000 kr),2011,2011,
1130,Strand,KOSeiendomsskatt0003,Herav eiendomsskatt fra petroleumsanlegg (1000 kr),2012,2012,
1130,Strand,KOSeiendomsskatt0003,Herav eiendomsskatt fra petroleumsanlegg (1000 kr),2013,2013,
1130,Strand,KOSeiendomsskatt0003,Herav eiendomsskatt fra petroleumsanlegg (1000 kr),2014,2014,
1130,Strand,KOSeiendomsskatt0003,Herav eiendomsskatt fra petroleumsanlegg (1000 kr),2015,2015,
1130,Strand,KOSeiendomsskatt0003,Herav eiendomsskatt fra petroleumsanlegg (1000 kr),2016,2016,
1130,Strand,KOSeiendomsskatt0003,Herav eiendomsskatt fra petroleumsanlegg (1000 kr),2017,2017,
1130,Strand,KOSeiendomsskatt0003,Herav eiendomsskatt fra petroleumsanlegg (1000 kr),2018,2018,
1130,Strand,KOSeiendomsskatt0003,Herav eiendomsskatt fra petroleumsanlegg (1000 kr),2019,2019,
1130,Strand,KOSeiendomsskatt0003,Herav eiendomsskatt fra petroleumsanlegg (1000 kr),2020,2020,
1130,Strand,KOSeiendomsskatt0003,Herav eiendomsskatt fra petroleumsanlegg (1000 kr),2021,2021,
1130,Strand,KOSeiendomsskatt0003,Herav eiendomsskatt fra petroleumsanlegg (1000 kr),2022,2022,
1130,Strand,KOSeiendomsskatt0003,Herav eiendomsskatt fra petroleumsanlegg (1000 kr),2023,2023,0.0
1130,Strand,KOSeiendomsskatt0003,Herav eiendomsskatt fra petroleumsanlegg (1000 kr),2024,2024,0.0
1130,Strand,KOSeiendomsskatt0003,Herav eiendomsskatt fra petroleumsanlegg (1000 kr),2025,2025,
1130,Strand,KOSeiendomsskatt0005,Herav eiendomsskatt fra kraftnett og næringseiendom m.m. (1000 kr),2007,2007,
1130,Strand,KOSeiendomsskatt0005,Herav eiendomsskatt fra kraftnett og næringseiendom m.m. (1000 kr),2008,2008,
1130,Strand,KOSeiendomsskatt0005,Herav eiendomsskatt fra kraftnett og næringseiendom m.m. (1000 kr),2009,2009,
1130,Strand,KOSeiendomsskatt0005,Herav eiendomsskatt fra kraftnett og næringseiendom m.m. (1000 kr),2010,2010,
1130,Strand,KOSeiendomsskatt0005,Herav eiendomsskatt fra kraftnett og næringseiendom m.m. (1000 kr),2011,2011,
1130,Strand,KOSeiendomsskatt0005,Herav eiendomsskatt fra kraftnett og næringseiendom m.m. (1000 kr),2012,2012,
1130,Strand,KOSeiendomsskatt0005,Herav eiendomsskatt fra kraftnett og næringseiendom m.m. (1000 kr),2013,2013,
1130,Strand,KOSeiendomsskatt0005,Herav eiendomsskatt fra kraftnett og næringseiendom m.m. (1000 kr),2014,2014,
1130,Strand,KOSeiendomsskatt0005,Herav eiendomsskatt fra kraftnett og næringseiendom m.m. (1000 kr),2015,2015,
1130,Strand,KOSeiendomsskatt0005,Herav eiendomsskatt fra kraftnett og næringseiendom m.m. (1000 kr),2016,2016,
1130,Strand,KOSeiendomsskatt0005,Herav eiendomsskatt fra kraftnett og næringseiendom m.m. (1000 kr),2017,2017,
1130,Strand,KOSeiendomsskatt0005,Herav eiendomsskatt fra kraftnett og næringseiendom m.m. (1000 kr),2018,2018,
1130,Strand,KOSeiendomsskatt0005,Herav eiendomsskatt fra kraftnett og næringseiendom m.m. (1000 kr),2019,2019,
1130,Strand,KOSeiendomsskatt0005,Herav eiendomsskatt fra kraftnett og næringseiendom m.m. (1000 kr),2020,2020,
1130,Strand,KOSeiendomsskatt0005,Herav eiendomsskatt fra kraftnett og næringseiendom m.m. (1000 kr),2021,2021,
1130,Strand,KOSeiendomsskatt0005,Herav eiendomsskatt fra kraftnett og næringseiendom m.m. (1000 kr),2022,2022,
1130,Strand,KOSeiendomsskatt0005,Herav eiendomsskatt fra kraftnett og næringseiendom m.m. (1000 kr),2023,2023,12353.0
1130,Strand,KOSeiendomsskatt0005,Herav eiendomsskatt fra kraftnett og næringseiendom m.m. (1000 kr),2024,2024,12177.0
1130,Strand,KOSeiendomsskatt0005,Herav eiendomsskatt fra kraftnett og næringseiendom m.m. (1000 kr),2025,2025,
