KOKkommuneregion0000_kode,KOKkommuneregion0000,KOKkapittel0000_kode,KOKkapittel0000,KOKregnskapsomfa0000_kode,KOKregnskapsomfa0000,ContentsCode_kode,ContentsCode,Tid_kode,Tid,verdi
1130,Strand,KG74,C.3.2 Prinsippendringer som påvirker arbeidskapitalen drift,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2021,2021,-6117.0
1130,Strand,KG74,C.3.2 Prinsippendringer som påvirker arbeidskapitalen drift,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2022,2022,-6117.0
1130,Strand,KG74,C.3.2 Prinsippendringer som påvirker arbeidskapitalen drift,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2023,2023,-6117.0
1130,Strand,KG74,C.3.2 Prinsippendringer som påvirker arbeidskapitalen drift,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2024,2024,
1130,Strand,KG74,C.3.2 Prinsippendringer som påvirker arbeidskapitalen drift,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2020,2020,-6117.0
1130,Strand,KG74,C.3.2 Prinsippendringer som påvirker arbeidskapitalen drift,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2021,2021,-6117.0
1130,Strand,KG74,C.3.2 Prinsippendringer som påvirker arbeidskapitalen drift,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2022,2022,-6117.0
1130,Strand,KG74,C.3.2 Prinsippendringer som påvirker arbeidskapitalen drift,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2023,2023,-6117.0
1130,Strand,KG74,C.3.2 Prinsippendringer som påvirker arbeidskapitalen drift,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2024,2024,
1130,Strand,KG75,"C.3.3 Prinsippendringer som påvirker arbeidskapitalen, investering",B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2020,2020,0.0
1130,Strand,KG75,"C.3.3 Prinsippendringer som påvirker arbeidskapitalen, investering",B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2021,2021,0.0
1130,Strand,KG75,"C.3.3 Prinsippendringer som påvirker arbeidskapitalen, investering",B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2022,2022,0.0
1130,Strand,KG75,"C.3.3 Prinsippendringer som påvirker arbeidskapitalen, investering",B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2023,2023,0.0
1130,Strand,KG75,"C.3.3 Prinsippendringer som påvirker arbeidskapitalen, investering",B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2024,2024,
1130,Strand,KG75,"C.3.3 Prinsippendringer som påvirker arbeidskapitalen, investering",C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2020,2020,0.0
1130,Strand,KG75,"C.3.3 Prinsippendringer som påvirker arbeidskapitalen, investering",C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2021,2021,0.0
1130,Strand,KG75,"C.3.3 Prinsippendringer som påvirker arbeidskapitalen, investering",C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2022,2022,0.0
1130,Strand,KG75,"C.3.3 Prinsippendringer som påvirker arbeidskapitalen, investering",C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2023,2023,0.0
1130,Strand,KG75,"C.3.3 Prinsippendringer som påvirker arbeidskapitalen, investering",C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2024,2024,
1130,Strand,KG100,D. Langsiktig gjeld,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2020,2020,2252663.0
1130,Strand,KG100,D. Langsiktig gjeld,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2021,2021,2399951.0
1130,Strand,KG100,D. Langsiktig gjeld,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2022,2022,2643241.0
1130,Strand,KG100,D. Langsiktig gjeld,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2023,2023,2817141.0
1130,Strand,KG100,D. Langsiktig gjeld,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2024,2024,
1130,Strand,KG100,D. Langsiktig gjeld,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2020,2020,2252663.0
1130,Strand,KG100,D. Langsiktig gjeld,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2021,2021,2399951.0
1130,Strand,KG100,D. Langsiktig gjeld,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2022,2022,2643241.0
1130,Strand,KG100,D. Langsiktig gjeld,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2023,2023,2817141.0
1130,Strand,KG100,D. Langsiktig gjeld,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2024,2024,
1130,Strand,KG101,D.1 Lån,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2020,2020,1241543.0
1130,Strand,KG101,D.1 Lån,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2021,2021,1423897.0
1130,Strand,KG101,D.1 Lån,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2022,2022,1585402.0
1130,Strand,KG101,D.1 Lån,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2023,2023,1698635.0
1130,Strand,KG101,D.1 Lån,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2024,2024,
1130,Strand,KG101,D.1 Lån,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2020,2020,1241543.0
1130,Strand,KG101,D.1 Lån,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2021,2021,1423897.0
1130,Strand,KG101,D.1 Lån,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2022,2022,1585402.0
1130,Strand,KG101,D.1 Lån,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2023,2023,1698635.0
1130,Strand,KG101,D.1 Lån,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2024,2024,
1130,Strand,KG102,D.1.1 Gjeld til kredittinstitusjoner,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2020,2020,1241543.0
1130,Strand,KG102,D.1.1 Gjeld til kredittinstitusjoner,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2021,2021,1423897.0
1130,Strand,KG102,D.1.1 Gjeld til kredittinstitusjoner,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2022,2022,1585402.0
1130,Strand,KG102,D.1.1 Gjeld til kredittinstitusjoner,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2023,2023,1698635.0
1130,Strand,KG102,D.1.1 Gjeld til kredittinstitusjoner,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2024,2024,
1130,Strand,KG102,D.1.1 Gjeld til kredittinstitusjoner,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2020,2020,1241543.0
1130,Strand,KG102,D.1.1 Gjeld til kredittinstitusjoner,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2021,2021,1423897.0
1130,Strand,KG102,D.1.1 Gjeld til kredittinstitusjoner,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2022,2022,1585402.0
1130,Strand,KG102,D.1.1 Gjeld til kredittinstitusjoner,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2023,2023,1698635.0
1130,Strand,KG102,D.1.1 Gjeld til kredittinstitusjoner,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2024,2024,
1130,Strand,KG112,D.1.2 Konsernintern langsiktig gjeld,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2020,2020,0.0
1130,Strand,KG112,D.1.2 Konsernintern langsiktig gjeld,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2021,2021,0.0
1130,Strand,KG112,D.1.2 Konsernintern langsiktig gjeld,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2022,2022,0.0
1130,Strand,KG112,D.1.2 Konsernintern langsiktig gjeld,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2023,2023,0.0
1130,Strand,KG112,D.1.2 Konsernintern langsiktig gjeld,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2024,2024,
1130,Strand,KG112,D.1.2 Konsernintern langsiktig gjeld,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2020,2020,0.0
1130,Strand,KG112,D.1.2 Konsernintern langsiktig gjeld,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2021,2021,0.0
1130,Strand,KG112,D.1.2 Konsernintern langsiktig gjeld,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2022,2022,0.0
1130,Strand,KG112,D.1.2 Konsernintern langsiktig gjeld,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2023,2023,0.0
1130,Strand,KG112,D.1.2 Konsernintern langsiktig gjeld,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2024,2024,
1130,Strand,KG79,D.1.3 Obligasjonslån,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2020,2020,0.0
1130,Strand,KG79,D.1.3 Obligasjonslån,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2021,2021,0.0
1130,Strand,KG79,D.1.3 Obligasjonslån,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2022,2022,0.0
1130,Strand,KG79,D.1.3 Obligasjonslån,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2023,2023,0.0
1130,Strand,KG79,D.1.3 Obligasjonslån,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2024,2024,
1130,Strand,KG79,D.1.3 Obligasjonslån,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2020,2020,0.0
1130,Strand,KG79,D.1.3 Obligasjonslån,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2021,2021,0.0
1130,Strand,KG79,D.1.3 Obligasjonslån,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2022,2022,0.0
1130,Strand,KG79,D.1.3 Obligasjonslån,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2023,2023,0.0
1130,Strand,KG79,D.1.3 Obligasjonslån,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2024,2024,
1130,Strand,KG80,D.1.4 Obligasjonslån med forfall i neste regnskapsår,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2020,2020,0.0
1130,Strand,KG80,D.1.4 Obligasjonslån med forfall i neste regnskapsår,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2021,2021,0.0
1130,Strand,KG80,D.1.4 Obligasjonslån med forfall i neste regnskapsår,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2022,2022,0.0
1130,Strand,KG80,D.1.4 Obligasjonslån med forfall i neste regnskapsår,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2023,2023,0.0
1130,Strand,KG80,D.1.4 Obligasjonslån med forfall i neste regnskapsår,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2024,2024,
1130,Strand,KG80,D.1.4 Obligasjonslån med forfall i neste regnskapsår,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2020,2020,0.0
1130,Strand,KG80,D.1.4 Obligasjonslån med forfall i neste regnskapsår,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2021,2021,0.0
1130,Strand,KG80,D.1.4 Obligasjonslån med forfall i neste regnskapsår,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2022,2022,0.0
1130,Strand,KG80,D.1.4 Obligasjonslån med forfall i neste regnskapsår,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2023,2023,0.0
1130,Strand,KG80,D.1.4 Obligasjonslån med forfall i neste regnskapsår,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2024,2024,
1130,Strand,KG81,D.1.5 Sertifikatlån,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2020,2020,0.0
1130,Strand,KG81,D.1.5 Sertifikatlån,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2021,2021,0.0
1130,Strand,KG81,D.1.5 Sertifikatlån,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2022,2022,0.0
1130,Strand,KG81,D.1.5 Sertifikatlån,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2023,2023,0.0
1130,Strand,KG81,D.1.5 Sertifikatlån,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2024,2024,
1130,Strand,KG81,D.1.5 Sertifikatlån,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2020,2020,0.0
1130,Strand,KG81,D.1.5 Sertifikatlån,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2021,2021,0.0
1130,Strand,KG81,D.1.5 Sertifikatlån,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2022,2022,0.0
1130,Strand,KG81,D.1.5 Sertifikatlån,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2023,2023,0.0
1130,Strand,KG81,D.1.5 Sertifikatlån,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2024,2024,
1130,Strand,KG82,D.3 Pensjonsforpliktelse,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2020,2020,1011120.0
1130,Strand,KG82,D.3 Pensjonsforpliktelse,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2021,2021,976054.0
1130,Strand,KG82,D.3 Pensjonsforpliktelse,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2022,2022,1057839.0
1130,Strand,KG82,D.3 Pensjonsforpliktelse,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2023,2023,1118506.0
1130,Strand,KG82,D.3 Pensjonsforpliktelse,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2024,2024,
1130,Strand,KG82,D.3 Pensjonsforpliktelse,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2020,2020,1011120.0
1130,Strand,KG82,D.3 Pensjonsforpliktelse,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2021,2021,976054.0
1130,Strand,KG82,D.3 Pensjonsforpliktelse,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2022,2022,1057839.0
1130,Strand,KG82,D.3 Pensjonsforpliktelse,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2023,2023,1118506.0
1130,Strand,KG82,D.3 Pensjonsforpliktelse,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2024,2024,
1130,Strand,KG103,E. Kortsiktig gjeld,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2020,2020,143502.0
1130,Strand,KG103,E. Kortsiktig gjeld,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2021,2021,172997.0
1130,Strand,KG103,E. Kortsiktig gjeld,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2022,2022,168246.0
1130,Strand,KG103,E. Kortsiktig gjeld,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2023,2023,201530.0
1130,Strand,KG103,E. Kortsiktig gjeld,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2024,2024,
1130,Strand,KG103,E. Kortsiktig gjeld,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2020,2020,143502.0
1130,Strand,KG103,E. Kortsiktig gjeld,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2021,2021,172997.0
1130,Strand,KG103,E. Kortsiktig gjeld,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2022,2022,168246.0
1130,Strand,KG103,E. Kortsiktig gjeld,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2023,2023,201530.0
1130,Strand,KG103,E. Kortsiktig gjeld,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2024,2024,
1130,Strand,KG104,E.1 Kortsiktig gjeld,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2020,2020,143502.0
1130,Strand,KG104,E.1 Kortsiktig gjeld,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2021,2021,172997.0
1130,Strand,KG104,E.1 Kortsiktig gjeld,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2022,2022,168246.0
1130,Strand,KG104,E.1 Kortsiktig gjeld,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2023,2023,201530.0
1130,Strand,KG104,E.1 Kortsiktig gjeld,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2024,2024,
1130,Strand,KG104,E.1 Kortsiktig gjeld,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2020,2020,143502.0
1130,Strand,KG104,E.1 Kortsiktig gjeld,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2021,2021,172997.0
1130,Strand,KG104,E.1 Kortsiktig gjeld,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2022,2022,168246.0
1130,Strand,KG104,E.1 Kortsiktig gjeld,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2023,2023,201530.0
1130,Strand,KG104,E.1 Kortsiktig gjeld,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2024,2024,
1130,Strand,KG85,E.1.1 Leverandørgjeld,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2020,2020,51923.0
1130,Strand,KG85,E.1.1 Leverandørgjeld,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2021,2021,61322.0
1130,Strand,KG85,E.1.1 Leverandørgjeld,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2022,2022,51467.0
1130,Strand,KG85,E.1.1 Leverandørgjeld,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2023,2023,69223.0
1130,Strand,KG85,E.1.1 Leverandørgjeld,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2024,2024,
1130,Strand,KG85,E.1.1 Leverandørgjeld,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2020,2020,51923.0
1130,Strand,KG85,E.1.1 Leverandørgjeld,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2021,2021,61322.0
1130,Strand,KG85,E.1.1 Leverandørgjeld,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2022,2022,51467.0
1130,Strand,KG85,E.1.1 Leverandørgjeld,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2023,2023,69223.0
1130,Strand,KG85,E.1.1 Leverandørgjeld,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2024,2024,
1130,Strand,KG86,E.1.2 Likviditetslån,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2020,2020,0.0
1130,Strand,KG86,E.1.2 Likviditetslån,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2021,2021,0.0
1130,Strand,KG86,E.1.2 Likviditetslån,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2022,2022,0.0
1130,Strand,KG86,E.1.2 Likviditetslån,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2023,2023,0.0
1130,Strand,KG86,E.1.2 Likviditetslån,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2024,2024,
1130,Strand,KG86,E.1.2 Likviditetslån,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2020,2020,0.0
1130,Strand,KG86,E.1.2 Likviditetslån,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2021,2021,0.0
1130,Strand,KG86,E.1.2 Likviditetslån,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2022,2022,0.0
1130,Strand,KG86,E.1.2 Likviditetslån,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2023,2023,0.0
1130,Strand,KG86,E.1.2 Likviditetslån,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2024,2024,
1130,Strand,KG87,E.1.3 Derivater,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2020,2020,0.0
1130,Strand,KG87,E.1.3 Derivater,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2021,2021,0.0
1130,Strand,KG87,E.1.3 Derivater,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2022,2022,0.0
1130,Strand,KG87,E.1.3 Derivater,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2023,2023,0.0
1130,Strand,KG87,E.1.3 Derivater,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2024,2024,
1130,Strand,KG87,E.1.3 Derivater,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2020,2020,0.0
1130,Strand,KG87,E.1.3 Derivater,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2021,2021,0.0
1130,Strand,KG87,E.1.3 Derivater,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2022,2022,0.0
1130,Strand,KG87,E.1.3 Derivater,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2023,2023,0.0
1130,Strand,KG87,E.1.3 Derivater,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2024,2024,
1130,Strand,KG88,E.1.4 Annen kortsiktig gjeld,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2020,2020,91018.0
1130,Strand,KG88,E.1.4 Annen kortsiktig gjeld,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2021,2021,111675.0
1130,Strand,KG88,E.1.4 Annen kortsiktig gjeld,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2022,2022,116779.0
1130,Strand,KG88,E.1.4 Annen kortsiktig gjeld,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2023,2023,132307.0
1130,Strand,KG88,E.1.4 Annen kortsiktig gjeld,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2024,2024,
1130,Strand,KG88,E.1.4 Annen kortsiktig gjeld,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2020,2020,91018.0
1130,Strand,KG88,E.1.4 Annen kortsiktig gjeld,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2021,2021,111675.0
1130,Strand,KG88,E.1.4 Annen kortsiktig gjeld,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2022,2022,116779.0
1130,Strand,KG88,E.1.4 Annen kortsiktig gjeld,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2023,2023,132307.0
1130,Strand,KG88,E.1.4 Annen kortsiktig gjeld,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2024,2024,
1130,Strand,KG110,E.1.5 Konsernintern kortsiktig gjeld,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2020,2020,0.0
1130,Strand,KG110,E.1.5 Konsernintern kortsiktig gjeld,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2021,2021,0.0
1130,Strand,KG110,E.1.5 Konsernintern kortsiktig gjeld,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2022,2022,0.0
1130,Strand,KG110,E.1.5 Konsernintern kortsiktig gjeld,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2023,2023,0.0
1130,Strand,KG110,E.1.5 Konsernintern kortsiktig gjeld,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2024,2024,
1130,Strand,KG110,E.1.5 Konsernintern kortsiktig gjeld,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2020,2020,0.0
1130,Strand,KG110,E.1.5 Konsernintern kortsiktig gjeld,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2021,2021,0.0
1130,Strand,KG110,E.1.5 Konsernintern kortsiktig gjeld,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2022,2022,0.0
1130,Strand,KG110,E.1.5 Konsernintern kortsiktig gjeld,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2023,2023,0.0
1130,Strand,KG110,E.1.5 Konsernintern kortsiktig gjeld,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2024,2024,
